,total_count,b1_count,b2_count,b3_count,b4_count,b5_count,gender_freq,gender_proximity,tf_idf,deadly_word,deadly_last_5_mention,deadly_last_5density,deadly_last_1_mention,deadly_last_1density,deg_center,between_center,close_center,page_rank
237,502,39,54,189,155,65,1,1,0.0175816552297747,7,15,0.011177347242921014,1,0.0027397260273972603,1.0,0.0,1.0,0.0022073955952719502
238,8380,1436,1584,2007,1643,1710,1,1,0.024885615624493825,10,18,0.011936339522546418,2,0.004878048780487805,1.0,0.0,1.0,0.001562401842715317
239,40,0,31,0,0,9,1,0,0.018542611651288007,3,3,0.005454545454545455,3,0.006097560975609756,1.0,0.0,1.0,0.0009118338475092044
240,61,4,5,16,35,1,1,1,0.012862186208869263,3,2,0.0018957345971563982,0,0.0,1.0,0.0,1.0,0.0013838583703428588
241,92,14,11,13,17,37,1,1,0.0055114956874106336,3,7,0.004380475594493116,1,0.0035587188612099642,1.0,0.0,1.0,0.0011975075702152012
242,9,0,2,3,3,1,1,1,0.0071186266236985705,4,37,0.013533284564740308,7,0.01580135440180587,1.0,0.0,1.0,0.0011272933155734605
243,5,0,0,2,1,2,1,0,0.0041420953155204086,0,3,0.00967741935483871,3,0.010135135135135136,1.0,0.0,1.0,0.0009327076597712873
244,264,140,103,12,3,6,1,0,0.023372241500684114,6,0,0.0,0,0.0,1.0,0.0,1.0,0.0008158308977016848
245,116,17,15,23,57,4,1,1,0.007828307137542043,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0005193601118530359
246,13,0,1,4,3,5,1,0,0.003772938350882423,1,4,0.007220216606498195,3,0.00974025974025974,1.0,0.0,1.0,0.001716916072612507
247,31,0,8,4,16,3,1,0,0.004998029067589085,14,35,0.012135922330097087,8,0.017857142857142856,1.0,0.0,1.0,0.002105182247540055
248,8,0,0,0,0,8,1,0,0.013293937970759489,1,3,0.006607929515418502,2,0.004878048780487805,1.0,0.0,1.0,0.0006879496862133566
249,349,46,52,97,65,89,1,0,0.01910238581784249,1,5,0.008403361344537815,3,0.00974025974025974,1.0,0.0,1.0,0.0007765591107110017
250,149,8,18,85,11,27,1,1,0.16218604324326577,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0005575574539827824
251,23,0,1,11,3,8,1,1,0.01184251358869465,1,14,0.01977401129943503,4,0.027586206896551724,1.0,0.0,1.0,0.00079634588814162
252,150,7,32,33,36,42,1,1,0.04018122692963791,1,1,0.010752688172043012,0,0.0,1.0,0.0,1.0,0.0005493666927005496
253,1,1,0,0,0,0,1,1,0.010396541233542677,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0006893198286747604
254,68,3,45,13,4,3,1,1,0.022654558421281567,0,2,0.0036036036036036037,0,0.0,1.0,0.0,1.0,0.0012706386538324894
255,11,0,6,3,1,1,1,0,0.0035227203137112454,3,28,0.009702009702009701,13,0.01463963963963964,1.0,0.0,1.0,0.0012740745402690995
256,72,26,1,26,19,0,1,0,0.01686588982574714,2,3,0.00505902192242833,2,0.0036496350364963502,1.0,0.0,1.0,0.0011602228949964242
257,666,62,108,206,144,146,1,1,0.006910483502399245,3,31,0.011507052709725315,1,0.002398081534772182,1.0,0.0,1.0,0.0016091192405082904
258,201,23,36,36,41,65,1,1,0.014144803002491851,4,23,0.009270455461507456,13,0.01463963963963964,1.0,0.0,1.0,0.0013604191356641692
259,22,0,5,2,12,3,1,1,0.008931864574104031,3,19,0.011728395061728396,3,0.006097560975609756,1.0,0.0,1.0,0.001151938217710977
260,749,95,149,229,121,155,1,1,0.007322738991210815,3,32,0.012519561815336464,7,0.01580135440180587,1.0,0.0,1.0,0.0011332535944249139
261,30,2,1,2,24,1,1,0,0.008270109853764258,1,2,0.001863932898415657,2,0.0036496350364963502,1.0,0.0,1.0,0.0009115408694214971
262,6,0,0,6,0,0,1,0,0.004723865337182498,0,2,0.003913894324853229,2,0.004329004329004329,1.0,0.0,1.0,0.0008401888130238778
263,3,0,3,0,0,0,1,0,0.038251425293223056,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0006310061974204752
264,58,0,16,18,4,20,1,1,0.006944725171813092,1,8,0.005983545250560957,7,0.0125,1.0,0.0,1.0,0.0012944103415017992
265,4,0,0,2,1,1,1,1,0.0028961793436297458,2,7,0.007142857142857143,1,0.005813953488372093,1.0,0.0,1.0,0.0013059549883386356
266,60,7,23,14,2,14,1,1,0.0025792945808407403,1,5,0.006361323155216285,5,0.006361323155216285,1.0,0.0,1.0,0.0013093387639699044
267,493,30,54,189,155,65,1,0,0.008552779624156593,3,26,0.008968609865470852,1,0.0027397260273972603,1.0,0.0,1.0,0.0012550178567386622
268,3,0,0,0,2,1,1,1,0.001626740654395845,1,2,0.0020060180541624875,0,0.0,1.0,0.0,1.0,0.0008073045312522789
269,1,0,0,1,0,0,1,1,0.016218604324326577,0,0,0.0,0,0.0,1.0,0.0,1.0,0.00047858790865374994
270,6,0,0,0,6,0,1,0,0.005622782701037719,1,3,0.00487012987012987,3,0.005545286506469501,1.0,0.0,1.0,0.0012134351041858424
271,45,4,10,13,10,8,1,0,0.00405288895544884,2,15,0.006584723441615452,1,0.0027397260273972603,1.0,0.0,1.0,0.0010600726377361157
272,56,4,7,23,16,6,1,1,0.013168428737651864,2,15,0.016008537886873,11,0.01896551724137931,1.0,0.0,1.0,0.0009411223849360194
273,666,62,108,206,144,146,1,0,0.018523786664839996,2,23,0.011972930765226444,7,0.01580135440180587,1.0,0.0,1.0,0.0008839588295083158
274,5,0,0,0,0,5,1,0,0.004703771555779169,0,0,0.0,0,0.0,1.0,0.0,1.0,0.000702862872482001
275,9,0,0,0,0,9,1,0,0.007780780326169467,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0009275817065689968
276,106,0,0,39,5,62,1,0,0.0180520663695079,3,0,0.0,0,0.0,1.0,0.0,1.0,0.000830128334591035
277,26,0,0,0,26,0,1,1,0.015617915275277445,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0007563189367062216
278,171,27,14,46,26,58,1,0,0.029575102003183754,13,0,0.0,0,0.0,1.0,0.0,1.0,0.00048038456640214875
279,44,0,0,0,0,44,1,1,0.0244946787674598,3,2,0.012738853503184714,1,0.008620689655172414,1.0,0.0,1.0,0.0006359957303675151
280,89,75,9,5,0,0,1,0,0.025850859283403412,3,0,0.0,0,0.0,1.0,0.0,1.0,0.0005924244497879019
281,2,0,0,0,1,1,1,0,0.001790132927629865,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0006215526784083378
282,2,1,0,0,1,0,1,1,0.006081976621622466,1,3,0.0075,3,0.007692307692307693,1.0,0.0,1.0,0.0005311005825757445
283,12,12,0,0,0,0,1,1,0.025463992296648003,1,1,0.009900990099009901,1,0.2,1.0,0.0,1.0,0.000761654748521196
284,36,0,8,8,4,16,1,0,0.007843193801056029,1,3,0.0036101083032490976,3,0.005545286506469501,1.0,0.0,1.0,0.0008909822323943357
285,57,6,5,7,38,1,1,1,0.0032286538137345543,1,2,0.001343183344526528,0,0.0,1.0,0.0,1.0,0.0013298610629999266
286,41,0,0,11,2,28,1,0,0.010142665003301313,1,4,0.011661807580174927,3,0.010135135135135136,1.0,0.0,1.0,0.0012481141835932617
287,7,0,7,0,0,0,1,0,0.019987716596881342,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0006347214382360133
288,3,0,0,0,0,3,1,0,0.0528867532314997,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0009355091049234786
289,219,49,51,32,27,60,1,1,0.023186567680821824,2,7,0.007028112449799197,1,0.005813953488372093,1.0,0.0,1.0,0.0008141177876477655
290,36,18,1,17,0,0,1,0,0.04228777201128095,14,2,0.05,0,0.0,1.0,0.0,1.0,0.0007058001072673004
291,28,0,1,8,5,14,1,0,0.007962005068397926,2,6,0.00494641384995878,3,0.007853403141361256,1.0,0.0,1.0,0.0019838913730910145
292,418,60,96,81,93,88,1,1,0.014184681257619418,7,23,0.012111637704054766,3,0.007853403141361256,1.0,0.0,1.0,0.0017706786708857447
293,5,0,0,0,0,5,1,0,0.010036265052182287,0,4,0.019801980198019802,4,0.027586206896551724,1.0,0.0,1.0,0.0008630177939959212
294,25,0,1,5,5,14,1,0,0.0067677043081382365,5,6,0.007067137809187279,2,0.004878048780487805,1.0021857923497268,0.0,1.0,0.0009257553344322888
295,25,0,0,0,16,9,1,0,0.00942065771626776,0,2,0.006309148264984227,2,0.007722007722007722,1.0,0.0,1.0,0.0007606994628343663
296,1,0,0,1,0,0,1,0,0.08109302162163289,0,0,0.0,0,0.0,1.0,0.0,1.0,0.000786966314380341
297,123,17,12,10,26,58,1,1,0.01449670555736068,8,5,0.00992063492063492,3,0.015384615384615385,1.0,0.0,1.0,0.0011930260696452752
298,29,0,0,0,26,3,1,0,0.011242100964182006,2,17,0.012996941896024464,3,0.006097560975609756,1.0,0.0,1.0,0.0010153298874882376
299,226,32,22,31,76,65,1,0,0.008912130441614511,2,6,0.0049586776859504135,3,0.007853403141361256,1.0,0.0,1.0,0.0010191482492923523
300,214,3,20,105,35,51,1,0,0.022286202750626056,3,6,0.006166495375128468,3,0.007853403141361256,1.0,0.0,1.0,0.0008977353302536501
301,2751,405,477,665,508,696,1,0,0.018606045870607647,1,2,0.0035460992907801418,2,0.004329004329004329,1.0,0.0,1.0,0.0011679602837574195
302,13,0,0,11,1,1,1,0,0.009596807292500932,4,10,0.00966183574879227,1,0.005813953488372093,1.0,0.0,1.0,0.001314915331700783
303,150,7,32,33,36,42,1,1,0.005518164193188036,2,22,0.01301775147928994,11,0.013205282112845138,1.0,0.0,1.0,0.0009312077892421412
304,19,0,0,12,2,5,1,1,0.010558987190316782,3,12,0.02181818181818182,4,0.027586206896551724,1.0,0.0,1.0,0.0015585781520137702
305,107,0,0,9,91,7,1,0,0.008386708680041585,4,26,0.008953168044077135,1,0.0027397260273972603,1.0,0.0,1.0,0.001599154343177444
306,106,39,62,3,1,1,1,1,0.01401501304282408,4,32,0.0128,11,0.013205282112845138,1.0,0.0,1.0,0.0017317154017924196
307,155,0,24,39,79,13,1,0,0.01450019600297967,7,16,0.016913319238900635,13,0.01463963963963964,1.0,0.0,1.0,0.001246048841889419
308,159,4,24,39,79,13,1,0,0.009057299510979099,1,2,0.00202020202020202,0,0.0,1.0,0.0,1.0,0.0007579148523142765
